9.0	-516896.0
9.01563	-516864.0
9.03125	-516771.0
9.03516	-516739.0
9.04297	-516654.0
9.04688	-516600.0
9.04736	-516592.0
9.04834	-516573.0
9.04883	-516562.0
9.04889	-516560.0
9.04901	-516557.0
9.04907	-516555.0
9.04908	-516554.0
9.0491	-516554.0
9.0491	-516554.0
9.04912	-516553.0
9.04913	-516553.0
9.04914	-516552.0
9.04915	-516551.0
9.04916	-516551.0
9.04917	-516550.0
9.04919	-516549.0
9.04919	-516549.0
9.04921	-516548.0
9.04922	-516547.0
9.04923	-516546.0
9.04924	-516545.0
9.04926	-516544.0
9.04926	-516543.0
9.04928	-516542.0
9.04929	-516541.0
9.0493	-516540.0
9.04931	-516539.0
9.04932	-516538.0
9.04933	-516537.0
9.04935	-516535.0
9.04935	-516534.0
9.04937	-516533.0
9.04938	-516532.0
9.04939	-516530.0
9.0494	-516529.0
9.04942	-516527.0
9.04942	-516526.0
9.04944	-516524.0
9.04945	-516523.0
9.04946	-516521.0
9.04947	-516520.0
9.04948	-516518.0
9.04949	-516517.0
9.04951	-516514.0
9.04951	-516513.0
9.04953	-516511.0
9.04954	-516510.0
9.04955	-516507.0
9.04956	-516506.0
9.04958	-516503.0
9.04958	-516502.0
9.0496	-516499.0
9.04961	-516498.0
9.04962	-516495.0
9.04963	-516494.0
9.04964	-516491.0
9.04965	-516490.0
9.04967	-516487.0
9.04967	-516485.0
9.04969	-516482.0
9.0497	-516481.0
9.04971	-516477.0
9.04972	-516476.0
9.04974	-516473.0
9.04977	-516466.0
9.04981	-516456.0
9.0499	-516435.0
9.05009	-516394.0
9.05045	-516309.0
9.05119	-516138.0
9.05265	-515786.0
9.05485	-515251.0
9.05595	-514979.0
9.0565	-514841.0
9.05677	-514770.0
9.05718	-514658.0
9.0578	-514485.0
9.05873	-514220.0
9.06012	-513815.0
9.06081	-513611.0
9.0622	-513191.0
9.06429	-512552.0
9.06533	-512228.0
9.06585	-512064.0
9.06611	-511981.0
9.06664	-511806.0
9.06742	-511541.0
9.06898	-510996.0
9.07133	-510168.0
9.0725	-509749.0
9.07309	-509537.0
9.07338	-509430.0
9.07397	-509207.0
9.07485	-508868.0
9.07661	-508165.0
9.07925	-507098.0
9.08057	-506557.0
9.08123	-506284.0
9.08156	-506145.0
9.08222	-505858.0
9.08321	-505422.0
9.08519	-504529.0
9.08816	-503174.0
9.0941	-500427.0
9.10597	-494856.0
9.11191	-492029.0
9.11488	-490594.0
9.11525	-490412.0
9.116	-490042.0
9.11637	-489855.0
9.11641	-489831.0
9.11651	-489783.0
9.11655	-489758.0
9.11656	-489755.0
9.11657	-489749.0
9.11658	-489746.0
9.11658	-489744.0
9.11659	-489741.0
9.11659	-489739.0
9.11659	-489736.0
9.1166	-489734.0
9.1166	-489731.0
9.11661	-489729.0
9.11661	-489725.0
9.11661	-489724.0
9.11662	-489720.0
9.11662	-489718.0
9.11663	-489714.0
9.11664	-489707.0
9.11666	-489695.0
9.11669	-489672.0
9.11676	-489625.0
9.1169	-489531.0
9.11718	-489339.0
9.11774	-488952.0
9.11885	-488170.0
9.12108	-486588.0
9.12553	-483389.0
9.13444	-476917.0
9.1389	-473642.0
9.14112	-471985.0
9.14224	-471146.0
9.14279	-470722.0
9.14307	-470507.0
9.14311	-470480.0
9.14318	-470425.0
9.14332	-470314.0
9.14338	-470258.0
9.14352	-470141.0
9.14373	-469963.0
9.14415	-469603.0
9.14499	-468877.0
9.14666	-467408.0
9.15	-464440.0
9.15668	-458438.0
9.16002	-455403.0
9.16169	-453869.0
9.16253	-453094.0
9.16294	-452702.0
9.16378	-451883.0
9.16503	-450643.0
9.16754	-448135.0
9.17255	-443066.0
9.18257	-432814.0
9.18758	-427628.0
9.1976	-417134.0
9.20262	-411824.0
9.21264	-401070.0
9.21765	-395624.0
9.22767	-384591.0
9.23268	-379001.0
9.24271	-367670.0
9.24772	-361927.0
9.25774	-350279.0
9.26275	-344373.0
9.26526	-341378.0
9.26651	-339860.0
9.26667	-339667.0
9.26698	-339277.0
9.26714	-339080.0
9.26716	-339055.0
9.26719	-339004.0
9.26721	-338978.0
9.26722	-338975.0
9.26722	-338968.0
9.26722	-338965.0
9.26723	-338963.0
9.26723	-338960.0
9.26723	-338958.0
9.26723	-338955.0
9.26723	-338953.0
9.26724	-338949.0
9.26724	-338948.0
9.26724	-338944.0
9.26724	-338942.0
9.26724	-338938.0
9.26724	-338937.0
9.26725	-338933.0
9.26725	-338931.0
9.26725	-338927.0
9.26725	-338925.0
9.26725	-338921.0
9.26726	-338913.0
9.26727	-338900.0
9.26728	-338875.0
9.26731	-338825.0
9.26737	-338724.0
9.26749	-338518.0
9.26772	-338104.0
9.26819	-337267.0
9.26913	-335578.0
9.27101	-332167.0
9.27477	-325282.0
9.28228	-311378.0
9.28604	-304359.0
9.29356	-290184.0
9.29732	-283027.0
