2.0820351606060834	3.872758298177153	2.082034581845364
2.3646017410787175	4.139056544697856	3.634952034384294
4.155301741078718	4.139056544697856	3.634952034384294
4.155301741078718	6.185526544697855	3.634952034384294
4.155301741078718	6.185526544697855	5.697371841528316
4.155301741078718	8.232126544697856	5.697371841528316
6.315979026306662	10.318826544697856	7.745930420139143
8.280318755070503	10.359026544697857	7.7600304201391435
8.280318755070503	12.405526544697857	9.064398849686562
10.463652327844027	12.433926544697858	9.085998849686561
10.539652327844028	17.010126544697858	9.10759884968656
10.539652327844028	18.800826544697856	9.10759884968656
10.539652327844028	20.356928729645873	9.10759884968656
12.586152327844028	20.356928729645873	9.10759884968656
15.91175232784403	20.356928729645873	9.10759884968656
15.91175232784403	20.356928729645873	13.712298849686562
17.860077192952517	20.356928729645873	13.712298849686562
17.860077192952517	20.356928729645873	13.712298849686562
