0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.002
0
0.00206598
0
0.00225926
0
0.00268682
0
0.00363761
0
0.00575903
0
0.00876398
0
0.012537
0
0.017076
0
0.0223783
0
0.0284411
0
0.0352614
0
0.0428359
0
0.0511609
0
0.0602331
0
0.0700494
0
0.0806056
0
0.0918976
0
0.103921
0
0.116673
0
0.13015
0
0.144348
0
0.159261
0
0.174885
0
0.191216
0
0.208248
0
0.22598
0
0.244406
0
0.263523
0
0.283325
0
0.303809
0
0.32497
0
0.346803
0
0.369305
0
0.392471
0
0.416296
0
0.440777
0
0.465908
0
0.385322
0
0.387783
0
0.389001
0
0.39149
0
0.392257
0
0.393804
0
0.396955
0
0.403417
0
0.412619
0
0.431739
0
0.451482
0
0.472632
0
0.494302
0
0.516666
0
0.539667
0
0.563226
0
0.587334
0
0.611979
0
0.637164
0
0.641796
0
0.484177
0
0.486467
0
0.491395
0
0.501911
0
0.514004
0
0.528448
0
0.543371
0
0.558796
0
0.5618
0
0.563557
0
0.564631
0
0.465842
0
0.468177
0
0.47366
0
0.484444
0
0.495667
0
0.507287
0
0.519161
0
0.525903
0
0.529114
0
0.531043
0
0.532249
0
0.446555
0
0.448327
0
0.452583
0
0.459658
0
0.460001
0
0.460521
0
0.461578
0
0.463721
0
0.467015
0
0.473821
0
0.47567
0
0.476724
0
0.409864
0
0.412568
0
0.41845
0
0.419979
0
0.420899
0
0.421468
0
0.422761
0
0.425051
0
0.429701
0
0.435249
0
0.377856
0
0.38208
0
0.382951
0
0.383428
0
0.339189
0
0.339026
0
0.337415
0
0.337113
0
0.335854
0
0.317569
0
0.291764
0
0.286295
0
0.285853
0
0.284676
0
0.279813
0
0.278281
0
0.273588
0
0.236547
0
0.16213
0
0.162094
0
0.162094
0
0.162094
0
0.162094
0
0.162094
0
0.162094
0
0.162093
0
0.162093
0
0.162093
0
0.162092
0
0.16209
0
0.162085
0
0.162078
0
0.162065
0
0.162039
0
0.162003
0
0.161952
0
0.161881
0
0.161755
0
0.161544
0
0.161288
0
0.160987
0
0.160651
0
0.160217
0
